"","Sample_01-a01va","Sample_02-a01vb","Sample_03-a01vc","Sample_04-a01ca","Sample_05-a01cb","Sample_06-a01cc","Sample_07-a02vb","Sample_08-a02vc","Sample_09-a02ca","Sample_10-a02cb","Sample_11-a02cc","Sample_12-a04va","Sample_13-a04vb","Sample_14-a04vc","Sample_15-a04ca","Sample_16-a04cb","Sample_17-a04cc","Sample_18-a05va","Sample_19-a05vb","Sample_20-a05vc","Sample_21-a05ca","Sample_22-a05cb","Sample_23-a05cc","Sample_24-a06ca","Sample_25-a06cb","Sample_26-a07va","Sample_27-a07vb","Sample_28-a07vc","Sample_29-a07ca","Sample_30-a07cb","Sample_31-a07cc","Sample_32-a08va","Sample_33-a08vb","Sample_34-a08vc","Sample_35-a08ca","Sample_36-a08cc","Sample_37-a09va","Sample_38-a09vb","Sample_39-a09vc","Sample_40-a09ca","Sample_41-a09cb","Sample_42-a09cc","Sample_43-a10va","Sample_44-a10vb","Sample_45-a10vc","Sample_46-a10ca","Sample_47-a10cb","Sample_48-a10cc","Sample_49-a12va","Sample_50-a12vb","Sample_51-a13va","Sample_52-a13vb","Sample_53-a13vc","Sample_54-a13ca","Sample_55-a13cb","Sample_56-a13cc","Sample_57-a14va","Sample_58-a14vb","Sample_59-a14vc","Sample_60-a14ca","Sample_61-a14cb","Sample_62-a14cc","Sample_63-a17va","Sample_64-a17vb","Sample_65-a17vc","Sample_66-a17ca","Sample_67-a17cb","Sample_68-a17cc","Sample_69-arva","Sample_70-arvb","Sample_71-arvc","Sample_72-arca","Sample_73-arcb","Sample_74-arcc"
"gene_322",0,0,0,0,0,0,0,1.58596099666539,0,2.39576340155894,0,5.151847264631,4.35341058098062,3.98221351109913,0,0,0,4.71940139644922,5.09663267205762,4.78875798773831,0,0,1.84232955738523,0,0,5.67092367857243,5.6582613858959,5.61299617044124,0,0,0,6.59940999690449,6.51666313200099,6.05370866897949,0,0,6.59035633757465,7.23573158165431,6.40762157365128,0,0,2.75356613738972,6.8116777980263,6.821086965339,6.9136785647209,0,0,0,7.33075811491843,6.96117428257036,7.10453389611307,7.0692253924249,6.69434099991272,0,0,0,6.37691314074123,7.07947371835735,6.88785121393221,0,0,0,6.59513126275787,6.85264002287116,6.7047585975533,0,0,0,0,1.79552710835999,0,0,0,0
"gene_323",0,0,0,0,0,0,0,0,0,0,0,4.19123643594834,3.24314220289168,2.31754151121787,0,0,0,3.95211774248576,3.84642795128676,3.30080274315384,0,0,0,0,0,1.86288413339384,2.51472297413474,2.9763741746274,0,0,0,2.86438159584893,3.26146549103488,2.68509233249682,0,0,2.1335136010819,2.49494375864745,1.58829506934884,0,0,0,2.1450261068999,1.28851264895457,1.92724524473153,0,0,0,1.20537715442091,1.39571017704979,1.38682508733665,2.6960700295704,2.3081332241303,0,0,0,1.64336241455563,2.30176423923212,1.79721278797239,0,0,0,3.17869074241245,3.63005510617023,2.68357906113299,0,0,0,0,0,0,0,0,0
"gene_324",0,0,0,0,0,0,0,0,0,0,0,2.67544209440698,1.87134260359704,2.22993437060761,0,0,0,1.70115948977177,2.60802285778527,1.89113084162369,0,0,0,0,0,0.443620994467886,1.89654695808256,1.44309697564992,0,0,0,1.18482630657711,2.1446111919164,1.84193501593286,0,0,1.27719638863264,0.747423016411588,0.565227483447916,0,0,0,0.853971629251462,2.06493497323635,1.11599958724043,0,0,0,0,1.23862718232819,0.975874784641839,2.44877640225568,0.663701272622018,0,0,0,2.2533244415676,0.817802408411251,1.66162738210275,0,0,0,0.958610497778632,1.5587541705113,2.45135743364885,0,0,0,0,0,0,0,0,0
"gene_325",0,0,0,0,0,0,0,0,0,0,0,3.78728496217759,4.73562549786931,2.66902088801199,0,0,0,3.72109052813677,4.28816136074943,4.26494971721417,0,0,0,0,0,3.38952222362115,3.19794541729727,3.70122695282618,0,0,0,3.36001777645888,3.35707987754528,3.75359228062819,0,0,3.22549558150402,3.09537612549702,2.33316487664361,0,0,0,2.41050093133681,2.5488868331837,2.98478374236618,0,0,0,2.09704698179203,2.81346748743402,2.22164998921712,2.38194068742118,1.65132107966925,0,0,0,3.04036810862474,2.76373887735064,2.27838861550393,0,0,0,4.04458140667597,4.07685623763189,3.5737349418194,0,0,0,0,0,0,0,0,0
"gene_326",0,0,0,0,0,0,0,0,0,0,0,5.82832904476703,5.54859229007247,4.84371050115717,0,0,0,6.39044839949641,6.83067037287107,6.61900323622227,0,0,0,0,0,5.69879166116548,6.44629381225622,6.18611557506325,0,0,0,6.07431479007751,6.20663997543949,5.90198240583656,0,0,6.45343355878482,6.45868379964475,5.80966287110814,0,0,0,5.89075856897951,6.53569234735926,6.33263928247017,0,0,0,5.37822504900491,5.7267609065029,5.56455494279881,6.31599941669116,5.1186404866484,0,0,0,5.58925996571476,5.25504249670862,5.37206569623558,0,0,0,5.70328476481214,5.84250368894853,6.02317975030715,0,0,0,0,0,0,0,0,0
"gene_327",0,0,0,0,0,0,0,1.61630161617422,0,0,0,6.03984708714288,5.72656274686972,5.04779893804834,0,0,0,4.86845365015868,5.71519938099032,5.22567407509401,0,0,0,0,0,4.24968139892296,4.52810008289412,4.5210838290279,0,0,0,4.42033328042577,4.13147073723216,4.3906609321095,0,0,3.99787222750464,4.61209559726179,3.64701373893988,0,0,0,3.49117803624643,4.00344511207017,3.85313217758497,0,0,0,3.33136996973353,2.8683354741117,3.7010202777696,3.8228572089571,2.64698619106406,0,0,0,3.65260583512836,2.82933157294757,3.2401892389614,0,0,0,4.72938148689974,5.30094965710654,5.21611345829474,0,0,0,0,0,0,0,0,0
"gene_328",0,0,0,0,0,0,0,0,0,0,0,4.95456785251717,5.31999474247595,3.66221070737792,0,0,0,6.23477314864329,6.72208861577997,6.79284210716454,0,0,0,0,0,6.27607635338626,6.84447256043612,7.03579259533967,0,0,0,6.74286137702154,7.08917298552298,6.49625896586263,0,0,6.70608907703224,7.06978395744057,6.5015245401699,0,0,0,6.36400131642128,6.89737563724051,6.8378681794441,0,0,0,5.85359536712727,5.85305726902832,5.6806302954988,6.04066930469631,5.48802780914519,0,0,0,5.59347247361073,5.60584230193693,5.79443744684025,0,0,0,6.15429216341397,6.46927091112791,6.1244292242702,0,0,0,0,0,0.620266591556791,0,0,0
"gene_329",0,0,0,0,0,0,0,0,0,0,0,1.15378679832965,0.806006317533045,1.26089219112696,0,0,0,2.05532897247832,3.32938334649397,1.82806168329005,0,0,0,0,0,1.7425498364366,2.99687642407512,1.29971440717579,0,0,0,1.40739775586433,1.75257781993057,2.52983398410394,0,0,2.42931346282597,2.67415412628701,1.04052580838396,0,0,0,2.01408428135718,1.82511224391963,2.11526654757245,0,0,0,0.423984704998436,2.50511408767854,1.75669657067072,3.82424872513631,1.19357731906157,0,0,0,3.40335085327626,0,1.753565999075,0,0,0,1.50876450565795,2.4024447101136,1.39576329313252,0,0,0,0,0,0,0,0,0
"gene_330",0,0,0,0,0,0,0,0,0,0,0,2.64110342420527,2.89980399986845,2.52117201979897,0,0,0,3.01704680568163,4.02826638898704,4.21284757406819,0,0,0,0,0,3.24613350749527,3.65613728185762,3.66815697080254,0,0,0,3.83306909344615,3.92668539415118,3.56358174044902,0,0,3.67889179863573,4.45521753834417,3.96246936468751,0,0,0,3.709907371212,3.48725794504692,4.3818321193507,0,0,0,4.61491503948687,4.11764088918475,4.91844341784088,5.14663991025697,3.82853906223157,0,0,0,4.65907977598635,4.36368531257738,4.58398145842341,0,0,0,3.90277303343219,4.13735507277697,4.18777187665821,0,0,0,0,0,0,0,0,0
"gene_331",0,0,0,0,0,0,0,0,0,0,0,1.80151634086005,0.807958724041906,1.92831469683511,0,0,0,2.87918338543178,3.91209349660632,2.98111125159862,0,0,0,0,0,4.38357493372271,4.58043349906122,4.76058601331299,0,0,0,4.40786262054243,4.74778639271661,5.01936037153222,0,0,5.89356554812511,5.49253180133398,4.79175164410761,0,0,0,5.57889125351898,5.9656743471357,5.77449630884932,0,0,0,5.41586512617937,6.05185749257928,5.85179624201144,7.30192911654577,4.38245369384009,0,0,0,5.90489304297335,4.68640515648573,5.62225519309369,0,0,0,4.7626935982178,4.94109314476684,5.088433719779,0,0,0,0,0,0,0,0,0
"gene_332",4.93538871233086,3.33980620675595,5.99551966951729,0,0,0,9.12705033108861,8.61268017003967,0,0,0,10.0375644546851,9.65172077644355,8.75062463330294,0,0,0,8.6617831009293,8.94003006806167,8.98646405877288,0,0,0,0,0,7.29934897326746,7.64567633992308,7.5251485231825,0,0,0,6.94917402446973,7.24919619901862,6.9112123125609,0,0,6.48984398258865,7.2161335594038,6.35061813900098,0,0,1.9497499500671,6.13562085134409,6.49634248377091,6.58104221305538,0,0,0,6.19851937791304,5.94275091804304,6.40586726918572,6.23840968983469,6.11574705120076,0,0,0,5.69098281519969,6.43179073019685,6.39757466895452,0,0,0,8.5314924738568,9.11959921370948,9.01351169629434,0,0,0,0,1.80110063566226,0,0,0,0
"gene_333",0,0,0,0,0,0,0,1.62232884838934,0,0,0,5.64725573989914,5.19693321786961,4.632035079643,0,0,0,5.14079718284322,5.48162670403312,5.3212353940911,0,0,0,0,0,4.08552461270575,4.83473802888151,4.50913544786812,0,0,0,4.55739663225511,4.58166219506148,4.05872141439009,0,0,4.35408050008228,4.86339032943712,3.81418797700625,0,0,0,3.81460540901551,4.47091237904783,3.74718335167019,0,0,0,3.95435641882974,3.83510780566498,3.64548904589134,3.909030380408,3.01242701896493,0,0,0,3.77704542680996,4.00848112288477,3.96440545028418,0,0,0,4.61167312106932,4.73076165678908,4.53300503625898,0,0,0,0,0,0,0,0,0
"gene_334",0,0,0,0,0,0,0,0,0,0,0,3.40656765279133,3.15364295899018,2.55038963904685,0,0,0,2.44761010800742,3.21085345175889,3.40966269356627,0,0,0,0,0,3.08984787321305,3.26219898718507,3.1841509920763,0,0,0,3.29831768021752,3.48478255952555,3.49278872841484,0,0,2.65385478850597,3.18369282243594,1.28064317802847,0,0,0,2.32298934188376,2.87097327278918,3.22949646090412,0,0,0,2.49722936994302,2.12639636451408,2.48844152494806,2.83740439042806,2.16484926313826,0,0,0,2.38792491407477,1.82033551585693,1.65604291752221,0,0,0,2.5609736700088,3.29722192055714,3.25081966159314,0,0,0,0,0,0,0,0,0
"gene_335",0,0,0,0,0,0,0,0,0,0,0,3.89203770396321,4.1088613810947,2.66072228390022,0,0,0,3.64222602519766,4.07856345234345,3.87678590500245,0,0,0,0,0,3.09458310683781,3.48894360485932,3.69303416536657,0,0,0,2.57062237160612,3.1977509014348,2.99896492388885,0,0,3.38180759298178,2.40139337294584,2.91177971463913,0,0,0,3.1228898556024,2.7614215248049,3.18802435171977,0,0,0,1.85358654642346,3.35811532689467,2.7353826844904,4.08201875183468,1.64629484534306,0,0,0,3.20785090690254,2.30268278757516,2.95518834227884,0,0,0,3.2203219867167,3.28760692217059,3.65957850181796,0,0,0,0,0,0,0,0,0
"gene_336",0,0,0,0,0,0,0,0,0,0,0,3.32621303579831,1.51485515550015,1.6959789380822,0,0,0,4.1845676390111,4.7020503444044,4.2674273009759,0,0,0,0,0,5.39005653614163,5.57406652918803,5.73262301562886,0,0,0,5.81812541188461,6.06211107893321,5.6657833347733,0,0,6.44739337684963,6.65397386386413,5.80297350257969,0,0,0,6.30774258185985,6.64805534567187,6.81729104391564,0,0,0,6.88701801244565,6.38582894389616,6.72556142161108,6.60139712451974,6.17541979066063,0,0,0,5.92956417720596,6.5443565019848,6.37310660287612,0,0,0,5.81439291112519,6.48706150198132,6.05252099371615,0,0,0,1.52354559780035,2.58002428813617,3.2827406393714,0,0,0
"gene_337",0,0,0,0,0,0,0,0,0,0,0,3.4414763105423,2.00082534568615,1.26009339867914,0,0,0,4.01633342129158,3.73540102318271,3.59837440387845,0,0,0,0,0,4.18254911092273,4.36684440920972,4.55214539760016,0,0,0,4.70878934814866,4.48373395650793,4.98622189973396,0,0,5.50446877554955,5.09654582210363,4.94034179882591,0,0,0,5.20311695670211,5.60898515030006,5.45873505023353,0,0,0,4.85865600866428,5.63279522946696,5.49399828759034,5.85689098266055,4.86646626322208,0,0,0,4.48245026116287,4.48383982824444,5.05539397279375,0,0,0,4.9848135515674,4.71199348474106,5.0779031858179,0,0,0,0,0,0,0,0,0
"gene_338",0,0,0,0,0,0,0,0,0,0,0,2.40070983605289,3.53125904168795,2.55489602215906,0,0,0,1.41999251524523,1.91101709699792,2.16053130110975,0,0,0,0,0,0.779799189302195,0.797758138612533,1.43701052157857,0,0,0,1.73132802926703,2.13916219223348,1.30377927914831,0,0,2.48515563592313,2.12973853799641,1.9502247625893,0,0,0,0.342050127698337,1.8926505089652,1.59859013133533,0,0,0,2.14230636593616,1.67547058087229,2.44030901343269,2.88891061986862,1.73411801100651,0,0,0,1.32079032770423,1.71425150301303,2.94124966570108,0,0,0,2.31602597698434,2.70723610903485,3.00878817007762,0,0,0,0,0,3.71624034167244,0,0,0
"gene_339",0,0,0,0,0,0,0,0,0,0,0,5.49640413922646,4.78686565180435,3.64836532283349,0,0,0,4.81894348884155,5.48242532613959,5.26119808740629,0,0,0,0,0,4.40933037125426,4.71149212878533,4.72438998790681,0,0,0,5.27925556904798,5.23878710104444,4.76824160907887,0,0,5.09141069938207,5.35499135362111,4.82711535433555,0,0,0,4.71712033323082,4.97970587655324,5.22424453588303,0,0,0,5.23426200463381,4.84253990508205,4.96196813185527,4.95732660068917,4.58297247762809,0,0,0,4.98104542142106,4.68005256594629,4.87682995780063,0,0,0,5.14888227707678,5.53219470843793,5.29962818711947,0,0,0,0,0,0,0,0,0
"gene_340",0,0,0,0,0,0,0,0,0,0,0,2.13793899944485,0.763083568276618,0,0,0,0,2.91287146047575,2.67043438644538,1.76164737807991,0,0,0,0,0,1.69451522795186,3.08719279420028,2.46152114665456,0,0,0,3.42686664131812,3.99634944368822,4.27821526138016,0,0,3.51269702301154,3.98300341079507,3.23838375195719,0,0,0,3.80292137131631,3.88521507353226,4.23257756724787,0,0,0,3.92850745855345,4.33269088441616,3.90717577077556,4.87509708720644,3.60350318918907,0,0,0,4.17238531739552,4.49913747945534,4.45750713125642,0,0,0,4.33040171010343,3.97477705732357,3.77300824580578,0,0,0,0,0,0,0,0,0
"gene_341",0,0,0,0,0,0,0,0,0,0,0,3.65438217081462,2.9070599905561,1.13378659541886,0,0,0,5.55885888185741,5.90462106809566,5.70771628052161,0,0,0,0,0,6.91869883451692,7.25388266944042,7.36310685265782,0,0,0,7.9664872859762,7.9161341257204,7.39964336280319,0,0,8.02814494335208,8.34620849299828,7.68689820398324,0,0,3.65761300042359,8.19106024916717,8.30219461005987,8.34447117505981,0,0,0,8.66896081254144,8.51309701281142,8.52169947699771,8.560263555984,7.95214483201255,0,0,0,7.72877679525052,8.50701339890093,8.37971835911909,0,0,0,7.64836804471301,8.35465736521917,8.10302114606534,0,0,0,0,0,0,0,0,0
"gene_342",0,0,0,0,0,0,0,0,0,0,0,3.52890996130127,3.03063354838072,2.33530526415063,0,0,0,5.0662053196433,5.24043670809823,4.35891493406611,0,0,0,0,0,5.64614248526381,6.387545478186,6.41821114200334,0,0,0,6.64798558364524,6.75758878958449,6.48459285047121,0,0,6.99752510324991,7.26738417466099,6.42082466783365,0,0,0,7.08168905696807,7.29587323120054,7.17526352589312,0,0,0,7.46204484269689,7.44008446647167,7.38372977569041,7.92192718142629,6.4923322781347,0,0,0,7.09252804140917,7.07041489837674,7.30896225014672,0,0,0,6.46522426272766,7.11992691723729,6.88718942419715,0,0,0,0,0,0,0,0,0
"gene_343",0,0,0,0,0,0,0,0,0,0,0,0,1.95468854166518,0,0,0,0,1.50779501457102,2.33536982394648,1.39553197089181,0,0,0,0,0,3.44833537148778,2.72053239460003,2.61506065231521,0,0,0,3.75796374422257,3.72655559038965,2.94119060923562,0,0,3.23821520125785,3.56893220758949,2.60446025966262,0,0,0,3.78307931591843,4.46390848205337,3.74434566427819,0,0,0,4.01570830010315,4.52046819519007,3.8000285845601,4.5458509408184,3.7365268533143,0,0,0,3.90758634601072,3.83150620256806,4.15952812745514,0,0,0,3.38943808215127,3.46742206981987,3.3263046233243,0,0,0,0,0,0,0,0,0
"gene_344",0,0,0,0,0,0,0,0,0,0,0,4.85094241510198,5.17129201890898,4.59493733413028,0,0,0,4.64230190652969,5.15244449068138,4.57739163896215,0,0,0,0,0,3.06555990780439,4.38377951171107,4.19561838610428,0,0,0,3.86381718520452,4.3463498062607,4.04602274290679,0,0,4.0368911503526,4.78037929410982,3.3683916756714,0,0,0,3.03733641934576,4.19717762220906,4.16551469974796,0,0,0,3.64657021418144,4.14826469991741,3.52200328978425,4.23411772383026,3.17953379667611,0,0,0,3.8016483135513,2.73958869106746,3.74039227936948,0,0,0,4.41120637096664,4.81257422559081,4.55049184838453,0,0,0,0,0,0,0,0,0
"gene_345",0,0,0,0,0,0,0,0,0,0,0,5.96043163960329,5.47425386893853,4.54531745566603,0,0,0,6.60030319867397,7.19923938592234,7.1445867409625,0,0,0,0,0,7.80428523394315,8.62784610903079,8.38950740429489,0,0,0,8.64035975434728,8.8520889019392,8.83490787935925,0,0,9.24902678939956,9.40237013991621,8.79165233273319,0,0,3.28848473874208,9.30025001034693,9.67623124081501,9.43679849450936,0,0,0,9.29223050392608,9.70006242652096,9.45191753840787,10.5797872662776,8.76904238219215,0,0,0,9.35926492849187,9.19106360143886,9.42049963074548,0,0,0,8.7099114152631,9.18273504901749,9.20132090922279,0,0,0,0,0,0,0,0,0
"gene_346",0,0,0,0,0,0,0,0,0,0,0,1.04840949459967,0,2.55204897104939,0,0,0,0,1.24970193098443,0.824218554294403,0,0,0,0,0,0.44153227197853,1.98156630137358,1.43545901061407,0,0,0,2.43905070216774,2.37878981293232,2.3314517260844,0,0,2.87929578903646,2.67695445073122,1.53967513061566,0,0,0,1.5210734965621,2.87207230522085,2.49263465055751,0,0,0,2.03558176061717,2.12755039960561,2.02734225479924,3.62294625058437,1.96544149957296,0,0,0,2.99638978647955,2.47482534390668,2.08039854890627,0,0,0,2.24437512010034,1.40978155774665,1.31177058792029,0,0,0,0,0,0,0,0,0
"gene_347",0,0,0,0,0,0,0,0,0,0,0,6.40737673985166,5.70971247645809,5.49970238083453,0,0,0,5.18445093925062,5.44705297512954,5.64454048941391,0,0,0,0,0,4.20566045711085,4.99484352967299,4.84482479269966,0,0,0,4.70626105425469,4.34638097475521,4.43927807622321,0,0,4.08379503745669,4.93039420273775,4.18362526007197,0,0,3.30352558405086,3.91765058252744,4.31710011006754,4.52543852473441,0,0,0,3.88520871661459,3.41852833392383,3.58492264780803,3.95342132995825,3.82389613211197,0,0,0,3.89988538720029,3.15395658092312,4.18776345229013,0,0,0,4.93073202463868,5.05941936429159,5.21925122638275,0,0,0,0,0,0,0,0,0
"gene_348",0,0,0,0,0,0,0,0,0,0,0,1.15404579494322,1.69939201536125,0,0,0,0,1.53369037949382,0,1.18726669082655,0,0,0,0,0,1.35702897558088,0.640897802515399,0,0,0,0,1.4089886272525,1.75282807264758,0,0,0,1.5828494378109,2.15742470516831,1.86569702645578,0,0,0,1.33282567018743,0,1.87402718369294,0,0,0,1.90108676117739,1.32014110887881,1.33063561243395,2.45536407514996,0.717937368929894,0,0,0,2.10000693912247,0.349448133075782,2.0304923048943,0,0,0,1.36980116819871,1.34092236510321,1.94812442764824,0,0,0,0,0,0,0,0,0
"gene_349",0,0,0,0,0,0,0,0,0,0,0,4.23004285122256,3.65917420647818,1.18965768640461,0,0,0,3.59254446387269,3.69605825066803,3.48922652288064,0,0,0,0,0,2.61995424341188,2.8776846442887,2.43994540092634,0,0,0,2.91407467798474,3.29635099063042,2.46798533249058,0,0,2.85140331108245,3.27548365021102,2.14652925674615,0,0,0,2.57913478508128,3.08359972978345,3.37081408464838,0,0,0,2.68427645075574,3.38944335610665,2.52026318257409,3.7206966553859,2.09633528550419,0,0,0,3.32693124653007,2.20388624907906,2.37450835523273,0,0,0,2.77485916155331,2.91483239998261,2.89708889098227,0,0,0,0,0,0,0,0,0
"gene_350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701375591545216,0,1.41473570775303,0,0,0,0,0,0,0.350193285076908,1.28414477901793,0,0,0,1.39868925629134,0.715294367030447,0.845195669045471,0,0,1.74906306211309,0.459421950325949,0.605231127448964,0,0,0,0,1.00374450640267,1.40303398170578,0,0,0,1.59694378405841,1.2111294140323,1.18354052618261,2.86965860573605,0.706928998590695,0,0,0,2.63489128751625,1.05816723946786,1.26471331391057,0,0,0,1.03544586991311,0.380977303460377,0.486431483976538,0,0,0,0,0,0,0,0,0
"gene_351",0,0,0,0,0,0,0,0,0,0,0,5.2702951531808,4.63383900185772,4.82395693706559,0,0,0,5.34313627946364,5.28606046377846,5.3757706456179,0,0,0,0,0,4.16943532438874,4.47325941623216,3.84851656766369,0,0,0,4.7113455525976,4.72711351189581,4.41947866945189,0,0,4.72015025528379,4.97840553401201,4.01881492796402,0,0,0,3.78610485369087,4.12435937367098,4.63858755664852,0,0,0,3.87797103957016,3.82205069049441,4.29357202123934,4.63857707936152,3.74374636138758,0,0,0,4.69038734610857,3.38010927550733,4.19696227002409,0,0,0,4.55989653265506,4.40599784198876,4.13396982094151,0,0,0,0,0,0,0,0,0
"gene_352",0,0,0,0,0,0,0,0,0,0,0,1.75593425963427,2.21008089706672,0,0,0,0,1.51594723368664,2.19499894048797,0.497029961526282,0,0,0,0,0,1.54407196324532,1.98614418972407,0.956786360050562,0,0,0,1.6183263563477,0.710616979347544,1.12922624697741,0,0,2.39341981336213,1.06905059549977,1.83147813533234,0,0,0,1.46317976585884,1.31023914255008,0.716886660703111,0,0,0,0.735351997216432,1.20232165280071,0.697527539593878,4.07535569627557,0.949898269827252,0,0,0,3.72362976331224,0.846706867858618,1.10301727898335,0,0,0,1.94120429876324,0.921237767896727,0.47980014558306,0,0,0,0,0,0,0,0,0
"gene_353",0,0,0,0,0,0,0,0,0,0,0,4.24585369878905,3.34065854476145,3.69989572270121,0,0,0,4.30319969992968,4.91139963174596,4.51368910205198,0,0,0,0,0,6.13679363827275,6.78023353372508,6.70571593332476,0,0,0,7.30335834842855,7.3701429724921,6.88772349563471,0,0,7.77067872664861,7.96927337542697,7.39767943961583,0,0,1.96636556148818,7.71005074589682,7.89062077008274,8.04448535390956,0,0,0,8.41252213159141,8.38302141462651,8.36089575157578,8.52520913739745,7.71839549216553,0,0,0,7.985774747553,8.36205442104833,8.31042922694964,0,0,0,7.46813540605204,7.99277604475419,7.77301188006126,0,0,0,0,0,0.614727324810599,0,0,0
"gene_354",0,0,0,0,0,0,0,2.39444189621342,0,0,0,4.26979910432134,2.38173988459209,2.64841063144413,0,0,0,4.10101463549794,4.18803921048297,3.90910989605074,0,0,0,0,0,3.14877412180899,4.22491866754062,4.6219740438879,0,0,0,4.76047365236882,4.59410780588274,4.25737930859686,0,0,5.19173612406071,5.34819207020375,4.28317063011462,0,0,0,4.43926355417913,4.77125733413254,5.3961771147075,0,0,0,5.05251085983932,5.26526120444057,5.2397037464819,5.70291234001897,4.70768233541121,0,0,0,4.80237583638526,5.00354717003467,5.35419384195848,0,0,0,4.75470864325437,5.20873820331808,5.04564418599951,0,0,0,0,0,0,0,0,0
"gene_355",0,0,0,0,0,0,0,0,0,0,0,2.99601346641879,3.35812693946197,3.17518039129991,0,0,0,2.69696396874988,4.00164971140014,3.30845902019922,0,0,0,0,0,2.56717230156366,3.56171202183994,3.75126896122099,0,0,0,2.95946790016066,3.44304551206059,3.91095035480475,0,0,4.2056184257108,3.64273676615057,2.91779644446853,0,0,0,3.83054700238892,4.0872162569634,3.76138229855849,0,0,0,3.67809316844649,3.23244885677743,3.60767453486547,4.67056014208326,2.89121790195983,0,0,0,4.48556100489624,3.27565994093052,3.4840416116557,0,0,0,3.01950062583662,3.06089222215979,2.68945482601845,0,0,0,0,0,0,0,0,0
"gene_356",0,0,0,0,0,0,0,0,0,0,0,5.54256388211553,5.03673328871222,4.59472888486291,0,0,0,6.08388614295536,6.64308071314123,6.60916221252879,0,0,0,0,0,6.39722652346636,6.50479503575449,6.85889560423246,0,0,0,7.09311424195238,6.89239698473838,6.29516229374862,0,0,6.70383914055355,7.51314968300499,6.74818121426138,0,0,0,6.80081407576171,7.17609740514501,7.18728981538325,0,0,0,6.99398401595643,6.66652680476837,6.74906530293494,6.80437504913305,6.50599440089495,0,0,0,6.19335940725425,6.84990668585923,6.65263251738907,0,0,0,6.41537960309606,7.05492566640647,6.90474560388813,0,0,0,0,0,0,0,0,0
"gene_357",0,0,0,0,0,0,0,0,0,0,0,5.57479607426582,4.99075695401252,3.60659611899205,0,0,0,4.34299049449579,5.20720105656075,4.6710360609415,0,0,0,0,0,3.10364431795961,4.12461665907803,3.56324971358863,0,0,0,3.04623372257262,3.39319576008706,3.64483989898194,0,0,3.09143678606149,3.80368562159852,3.12284330097577,0,0,0,3.6909472663951,3.52723027059663,2.95649259650154,0,0,0,3.29074728356159,3.17786034944155,2.88997082573409,3.35320202091156,2.65090402283721,0,0,0,2.76863935779978,3.11314961974507,3.14140463113461,0,0,0,4.57403714096946,5.18987017104673,4.72450560197875,0,0,0,0,0,0,0,0,0
"gene_358",0,0,0,0,0,0,0,0,0,0,0,2.63418390578182,0.716048796048338,1.7452152342516,0,0,0,2.0889279295124,2.94841862291004,2.37366230359884,0,0,0,0,0,1.2687781722208,1.28921369165162,1.6229689628574,0,0,0,1.70765423860156,1.56815937844191,1.48304417986187,0,0,1.61977642987471,2.31345064291511,0.554639562949803,0,0,0,1.36102375890966,2.18126997764072,2.38635776588534,0,0,0,2.99796193723962,2.09968514148634,2.9653669245986,3.73431336382087,1.71758519519218,0,0,0,3.82476066132792,2.75725210706993,2.7498210381251,0,0,0,2.47202397268491,2.55495979929721,2.10005649320705,0,0,0,0,0,0,0,0,0
"gene_359",0,0,0,0,0,0,0,0,0,0,0,1.0304675961392,2.61976357939774,0,0,0,0,1.06070565336843,1.48208227757883,1.71483713533344,0,0,0,0,0,0.435753354325448,0.784567424175733,0.874070547827301,0,0,0,1.40580231085738,0.837265065807375,0.442941486000638,0,0,1.7743863844781,0.995245771666046,0,0,0,0,0.835930563804794,0.528387495659695,0.645568408399215,0,0,0,2.21697418182077,2.2073820569512,3.16195866737289,4.79755931213472,2.48039710049956,0,0,0,4.69477544530581,2.95717331285193,3.71107039412005,0,0,0,2.83726698197707,2.48776958909771,1.97221851966274,0,0,0,0,0,0,0,0,0
"gene_360",0,0,0,0,0,0,0,0,0,0,0,5.37991179095976,4.94673849289989,3.80954745528787,0,0,0,4.22781953238861,5.02606003724508,5.05269266532226,0,0,0,0,0,3.13827578364161,4.53266031388077,3.98408265124658,0,0,0,3.85528626382857,4.15305627323296,3.5939255813383,0,0,3.72579773551129,4.13076483651119,3.3084951470231,0,0,0,2.84249541428272,3.78449877989646,3.5497460960861,0,0,0,3.6573257370766,4.01368530998613,4.42937901094875,5.11522163598986,3.7039241318331,0,0,0,4.74698733512269,4.0965994529199,4.86984012701217,0,0,0,5.1739837608138,5.18537058244242,5.0185807480187,0,0,0,0,0,0,0,0,0
"gene_361",0,0,0,0,0,0,0,0,0,0,0,5.24685693816054,4.99387091600328,2.85419037564317,0,0,0,5.1579453700621,5.46076671810761,5.17029897307477,0,0,0,0,0,4.50676494099034,4.88043584893569,4.32835260110324,0,0,0,4.32524436272741,4.35406648002862,3.98856382928371,0,0,4.68763678338191,4.78970902799023,3.47719912532196,0,0,1.97577930794367,4.11114218264426,3.74267434547765,4.31197001215318,0,0,0,3.95017477478618,3.81233287549579,4.55928761765785,5.09598821423427,3.1590847532647,0,0,0,4.8257431176107,4.8108762292747,4.81776128814694,0,0,0,4.74087532398532,4.68059711355798,4.40781035636458,0,0,0,0,0,0,0,0,0
