N_unmapped	27934844
N_multimapping	807714
N_noFeature	2900829
N_ambiguous	756114
g105827	0
g71632	0
g23052	8
g11615	4
g49211	0
g26693	49
g62547	37
g8659	1
g23489	0
g70209	0
g93003	0
g87798	4
g47723	30
g84922	287
g86912	16
g87448	0
g25636	2
g88629	0
g40699	0
g102815	0
g22736	124
170326_g	37
g51924	2
g34031	9
g93670	4
g5952	13
g12810	0
g95794	0
g74856	1
g24506	0
g32547	0
g50297	0
g53343	0
g15541	6
g78498	0
g64869	0
g17423	0
g32103	6
g29446	3
g57601	0
g104387	0
g51596	0
g15492	0
g34715	0
g61599	0
g62564	81
g70351	0
g8579	0
g37942	0
g15761	0
g31364	0
g94277	0
g92370	0
g69883	5
g100864	0
g108180	0
g19974	31
g38085	65
g12290	253
g34556	0
g49812	0
g14472	47
g73167	0
g108897	0
g96284	26
g57417	0
g51574	0
g71822	0
g41335	0
g109479	0
g68450	0
g74080	32
g58674	0
g19889	115
g1101	0
g37720	0
g33253	61
g102465	23
g79439	0
g21037	248
g44338	0
g73894	0
18531_g	0
g65360	0
g9487	0
g36197	0
g68067	193
g87420	438
g87520	43
g67619	0
g29562	0
g91528	49
g97641	0
g99249	1
g87155	0
g105994	0
g102364	0
g31530	0
g47536	0
g64574	0
g27135	0
g100211	163
g3668	0
g7629	1
g93630	0
g20710	9
g104910	13
g98520	0
g103937	34
g105661	65
g18634	0
g108330	0
g38937	0
g41040	0
g7095	0
g29823	0
g45937	26
g13657	0
g100439	488
g10233	10
g69665	247
g97439	0
g5414	0
g13159	225
g82491	158
g63122	0
g41093	0
g280	0
g385	0
g93193	0
g57966	42
g46838	10
g44750	0
g21336	1805
g36235	0
g20544	0
g95124	64
g91054	0
g72745	1
g39069	0
g28676	0
g37691	0
g32487	0
g4695	0
g17102	0
g97354	0
g91996	0
g103745	743
g108429	0
g21406	0
g5384	306
g46803	52
g23774	252
g30812	42
g35202	0
g70140	29
g45015	86
g7548	233
g8023	0
g86079	0
g61448	0
g4663	0
g21373	0
g78858	0
g108946	0
g46229	5
g108480	0
g47071	0
g107452	0
g107122	58
g12545	39
g1352	0
g37859	0
g105871	69
g78203	0
g17575	4
g52955	0
g108752	0
g36184	38
g64201	0
g56949	0
g73215	0
g64248	1096
g26885	0
g79227	190
g65405	38
g75425	0
g21736	959
g105596	7
g5203	0
g22348	0
g92164	380
g33304	0
g65643	1143
g23987	0
g94443	0
g15674	0
g67834	271
g55874	53
g57885	0
g37596	303
g37922	0
g2518	0
g61677	80
g25914	244
g89657	0
g45164	0
g64859	180
g104219	0
g57989	2
g94146	13
g20170	3
g64541	0
g73962	195
g74989	0
g80380	55
g41499	58
g8654	0
g67342	539
g51028	0
g27004	3036
g97748	0
g95743	165
g41680	15
g83813	52
g25872	0
g10069	4
g83597	0
g103635	86
g31935	0
g102565	41
g89886	6
g88616	0
g15456	63
g83845	24
g89211	0
g51189	0
g109675	0
g10854	0
g74646	2
g86855	0
g42328	0
g71662	3439
g85281	43
g78344	0
g37259	0
g13572	0
g42505	0
g77073	0
g88966	0
g1691	3
g6623	0
g101271	128
g18325	14
g48216	0
g79477	1528
g104398	0
g68670	0
g72418	0
g104461	0
g95869	144
g83089	0
g2535	2
g105736	11
g108700	16
g8339	5
g101906	0
g107507	0
g84694	0
g64656	0
g79608	45
g46056	0
g32935	0
g2069	0
g54724	0
g33673	0
g64009	0
g56405	148
g85672	0
g101191	565
g8624	477
g29418	0
g93873	0
g2822	57
g41777	0
g12442	0
g86406	0
g78606	0
g51324	0
g44518	0
g5638	0
g13442	1
g93245	39
g62607	0
g91669	0
g96551	30
g62658	3
g70375	0
g91719	9
g31604	0
g25330	0
g15223	0
g73475	0
g51214	0
g11965	0
g15139	124
g75518	97
g60457	0
g169	0
g91666	5
g60584	2615
g10395	0
g101907	0
g107788	0
g104190	0
g57597	145
g15151	0
174619_g	1
g77724	0
g108084	0
g34017	0
g64172	0
g100882	0
g27623	0
g71534	0
g49560	0
g99158	0
g102414	7
g54121	0
g10222	0
115127_g	0
g103331	10
g77039	0
g29178	0
g75693	0
g83484	0
g88758	246
g21246	4355
g27987	0
81544_g	0
g93755	60
g1569	51
g66227	0
g92361	0
g79454	0
g93346	0
g44413	0
g77392	0
g4499	0
g25883	0
g43522	13
g21974	0
g19211	0
g48773	0
g70344	0
g23961	0
g99938	9
g32049	0
g45904	158
g21650	0
g81907	287
g22787	0
g48631	45
g17267	58
g82109	0
g4381	0
g14500	0
g28850	190
g11264	0
g52924	0
g43751	0
g31299	11
g62930	0
g61605	10
g97503	0
g84457	0
g109545	0
g45151	0
g16526	0
g9696	0
g83276	0
g34591	0
g65224	0
g20134	103
g83285	0
g48181	0
g47745	0
g101219	0
g37847	163
g90974	0
g20354	0
g95039	0
g14211	0
g3296	0
g42802	0
g6388	6
g83343	2
g5313	22
g4104	0
g109157	0
130258_g	0
g22276	0
g5417	0
g12818	202
g96222	7
g108326	0
g2996	0
g51579	0
g50996	6
g38023	4
g63003	0
g84092	10
g90296	0
g40550	355
g58786	3
g82475	43
g51421	0
g101152	0
g95017	0
g59822	0
g109883	0
g43068	0
g60636	0
g24922	18
g69427	1041
g68829	52
g105823	0
g47182	0
g66790	27
g98156	0
g3953	206
g104235	0
g57189	60
g83514	0
g20097	0
g79137	0
g97153	1
g87308	69
g67425	2
g35087	4
g16890	3
g56038	0
g56362	0
g76313	49
g51570	0
g44197	0
g54223	0
g39143	163
g68870	0
g42590	146
g107786	0
g95682	0
g3035	0
g43219	0
g108832	0
g80037	4
g95213	0
g24402	1
g17136	23
g73371	0
g322	35
g83487	0
196779_g	2
g53055	0
g59216	13
g14223	0
g3544	5
g41930	147
g19289	0
g71484	3
g33290	0
g32466	11
g54327	0
g54921	0
g87740	4
g44866	0
g54242	0
g102244	0
g107960	0
g49100	0
g58764	0
g38893	11
g65435	0
g89265	743
g33772	912
g55619	0
g94670	0
g84625	0
g56153	21
g104343	0
g87353	13
g75442	337
g8853	14
g60740	0
g69683	0
g70779	0
g89952	0
g26368	1
g98744	118
g28055	0
g78096	0
g42536	50
g66884	12
g96599	0
g103481	0
g93942	278
