N_unmapped	29378922
N_multimapping	813410
N_noFeature	3063066
N_ambiguous	831341
g105827	0
g71632	0
g23052	31
g11615	32
g49211	0
g26693	75
g62547	27
g8659	0
g23489	0
g70209	18
g93003	0
g87798	48
g47723	48
g84922	807
g86912	8
g87448	0
g25636	3
g88629	0
g40699	0
g102815	0
g22736	102
170326_g	102
g51924	3
g34031	18
g93670	5
g5952	17
g12810	0
g95794	0
g74856	13
g24506	0
g32547	0
g50297	0
g53343	0
g15541	82
g78498	0
g64869	0
g17423	0
g32103	2
g29446	0
g57601	0
g104387	0
g51596	0
g15492	0
g34715	0
g61599	0
g62564	12
g70351	0
g8579	0
g37942	0
g15761	0
g31364	0
g94277	0
g92370	0
g69883	14
g100864	0
g108180	0
g19974	60
g38085	42
g12290	713
g34556	0
g49812	0
g14472	45
g73167	0
g108897	0
g96284	72
g57417	0
g51574	0
g71822	0
g41335	0
g109479	0
g68450	0
g74080	26
g58674	0
g19889	85
g1101	0
g37720	0
g33253	21
g102465	29
g79439	0
g21037	130
g44338	0
g73894	0
18531_g	0
g65360	0
g9487	0
g36197	0
g68067	143
g87420	153
g87520	29
g67619	0
g29562	0
g91528	157
g97641	0
g99249	0
g87155	0
g105994	0
g102364	0
g31530	0
g47536	0
g64574	0
g27135	0
g100211	244
g3668	0
g7629	0
g93630	0
g20710	22
g104910	63
g98520	0
g103937	26
g105661	150
g18634	0
g108330	56
g38937	0
g41040	0
g7095	0
g29823	0
g45937	21
g13657	0
g100439	117
g10233	22
g69665	577
g97439	0
g5414	0
g13159	48
g82491	195
g63122	0
g41093	0
g280	0
g385	0
g93193	0
g57966	23
g46838	7
g44750	0
g21336	2297
g36235	0
g20544	0
g95124	20
g91054	0
g72745	6
g39069	0
g28676	0
g37691	0
g32487	0
g4695	0
g17102	0
g97354	0
g91996	0
g103745	736
g108429	0
g21406	0
g5384	408
g46803	260
g23774	224
g30812	35
g35202	0
g70140	102
g45015	486
g7548	185
g8023	0
