N_unmapped	16662092
N_multimapping	808236
N_noFeature	2363754
N_ambiguous	814913
g105827	0
g71632	0
g23052	21
g11615	14
g49211	0
g26693	133
g62547	49
g8659	0
g23489	0
g70209	10
g93003	0
g87798	24
g47723	87
g84922	442
g86912	3
g87448	0
g25636	5
g88629	0
g40699	0
g102815	0
g22736	79
170326_g	88
g51924	3
g34031	12
g93670	1
g5952	8
g12810	0
g95794	0
g74856	20
g24506	0
g32547	0
g50297	0
g53343	0
g15541	31
g78498	0
g64869	0
g17423	0
g32103	1
g29446	18
g57601	0
g104387	0
g51596	0
g15492	0
g34715	0
g61599	0
g62564	154
g70351	0
g8579	0
g37942	0
g15761	0
g31364	2
g94277	0
g92370	0
g69883	13
g100864	0
g108180	0
g19974	66
g38085	36
g12290	837
g34556	0
g49812	0
g14472	57
g73167	0
g108897	0
g96284	40
g57417	0
g51574	0
g71822	0
g41335	0
g109479	0
g68450	0
g74080	26
g58674	0
g19889	73
g1101	1
g37720	0
g33253	23
g102465	21
g79439	0
g21037	91
g44338	1
g73894	0
18531_g	0
g65360	0
g9487	0
g36197	0
g68067	127
g87420	179
g87520	25
g67619	0
g29562	0
g91528	118
g97641	0
g99249	0
g87155	0
g105994	0
g102364	0
g31530	0
g47536	0
g64574	0
g27135	0
g100211	288
g3668	0
g7629	0
g93630	0
g20710	29
g104910	62
g98520	0
g103937	41
g105661	182
g18634	0
g108330	6
g38937	0
g41040	0
g7095	0
g29823	0
g45937	26
g13657	0
g100439	111
g10233	13
g69665	289
g97439	0
g5414	0
g13159	109
g82491	81
g63122	0
g41093	0
g280	0
g385	0
g93193	0
g57966	23
g46838	1
g44750	0
g21336	2392
g36235	0
g20544	0
g95124	26
g91054	0
g72745	5
g39069	0
g28676	0
g37691	0
g32487	0
g4695	0
g17102	0
g97354	0
g91996	0
g103745	390
g108429	3
g21406	0
g5384	661
g46803	151
g23774	171
g30812	23
g35202	0
g70140	102
g45015	92
g7548	130
g8023	0
g86079	0
g61448	0
g4663	0
g21373	0
g78858	0
g108946	0
g46229	6
g108480	0
g47071	0
g107452	0
g107122	48
g12545	87
g1352	0
g37859	0
g105871	22
g78203	0
g17575	0
g52955	0
g108752	0
g36184	36
g64201	0
g56949	0
g73215	0
g64248	675
g26885	0
g79227	122
g65405	26
g75425	1
g21736	1594
g105596	76
g5203	0
g22348	0
g92164	1867
g33304	0
g65643	1641
g23987	0
g94443	0
g15674	0
g67834	102
g55874	92
g57885	0
g37596	476
g37922	0
g2518	0
g61677	63
g25914	195
g89657	0
g45164	0
g64859	249
g104219	0
g57989	3
g94146	53
g20170	1
g64541	0
g73962	262
g74989	0
g80380	422
g41499	48
g8654	0
g67342	89
g51028	0
g27004	2113
g97748	0
g95743	296
g41680	16
g83813	62
g25872	0
g10069	1
g83597	0
g103635	171
g31935	0
g102565	27
g89886	5
g88616	0
g15456	74
g83845	13
g89211	0
g51189	0
g109675	0
g10854	0
g74646	0
g86855	0
g42328	0
g71662	9608
g85281	38
g78344	0
g37259	0
g13572	0
g42505	0
g77073	0
g88966	0
g1691	0
g6623	0
g101271	70
g18325	13
g48216	0
g79477	3909
g104398	0
g68670	0
g72418	0
g104461	9
g95869	297
g83089	0
g2535	2
g105736	2
g108700	33
g8339	0
g101906	0
g107507	0
g84694	0
g64656	0
g79608	60
g46056	0
g32935	0
g2069	0
g54724	0
g33673	0
g64009	0
g56405	37
g85672	0
g101191	407
g8624	178
g29418	0
g93873	0
g2822	31
g41777	0
g12442	0
g86406	0
g78606	0
g51324	0
g44518	0
g5638	0
g13442	0
g93245	38
g62607	0
g91669	0
g96551	17
g62658	8
g70375	0
g91719	3
g31604	0
g25330	0
g15223	0
g73475	0
g51214	0
g11965	0
g15139	62
g75518	26
g60457	0
g169	0
g91666	4
g60584	10716
g10395	0
g101907	0
g107788	0
g104190	0
g57597	89
g15151	0
174619_g	1
g77724	0
g108084	0
g34017	0
g64172	0
g100882	0
g27623	0
g71534	0
g49560	0
g99158	0
g102414	2
g54121	0
g10222	0
115127_g	0
g103331	16
g77039	0
g29178	0
g75693	0
g83484	0
g88758	145
g21246	1673
g27987	0
81544_g	0
g93755	91
g1569	42
g66227	0
g92361	2
g79454	0
g93346	0
g44413	0
g77392	0
g4499	0
g25883	0
g43522	12
g21974	0
g19211	0
g48773	0
g70344	0
g23961	0
g99938	21
g32049	0
g45904	356
g21650	0
g81907	110
g22787	0
g48631	115
g17267	34
g82109	0
g4381	0
g14500	1
g28850	312
g11264	0
g52924	0
g43751	0
g31299	27
g62930	0
g61605	38
g97503	0
g84457	0
g109545	0
g45151	2
g16526	0
g9696	0
g83276	0
g34591	0
g65224	0
g20134	139
g83285	0
g48181	0
g47745	0
g101219	0
g37847	445
g90974	0
g20354	0
g95039	0
g14211	0
g3296	0
g42802	0
g6388	10
g83343	15
g5313	48
g4104	0
g109157	0
130258_g	0
g22276	0
g5417	0
g12818	296
g96222	10
g108326	0
g2996	0
g51579	0
g50996	0
g38023	39
g63003	0
g84092	13
g90296	0
g40550	451
g58786	9
g82475	18
g51421	0
g101152	0
g95017	0
g59822	0
g109883	0
g43068	0
g60636	0
g24922	10
g69427	2118
g68829	65
g105823	0
g47182	0
g66790	12
g98156	0
g3953	171
g104235	0
g57189	51
g83514	1
g20097	0
g79137	0
g97153	4
g87308	65
g67425	42
g35087	8
g16890	26
g56038	0
g56362	1
g76313	32
g51570	0
g44197	0
g54223	0
g39143	135
g68870	0
g42590	63
g107786	0
g95682	0
g3035	0
g43219	0
g108832	0
g80037	8
g95213	0
g24402	0
g17136	76
g73371	0
g322	74
g83487	0
196779_g	0
g53055	0
g59216	33
g14223	0
g3544	3
g41930	958
g19289	0
g71484	18
g33290	0
g32466	80
g54327	0
g54921	0
g87740	7
g44866	0
g54242	0
g102244	0
g107960	1
g49100	0
g58764	0
g38893	28
g65435	0
g89265	648
g33772	295
g55619	0
g94670	0
g84625	0
g56153	3
g104343	0
g87353	9
g75442	1281
g8853	81
g60740	0
g69683	0
g70779	0
g89952	0
g26368	1
g98744	163
g28055	0
g78096	0
g42536	66
g66884	20
g96599	0
g103481	0
g93942	79
g72323	0
g109144	0
g50969	0
g16399	31
g85447	0
g86288	0
g26977	9
g45567	0
g37382	0
g107807	0
g22525	0
g21263	0
g64161	0
g93286	0
g100924	0
g96272	0
g41964	0
g96834	1431
g35337	0
g72949	0
g46575	0
g23785	63
g85904	268
g99905	0
g81975	0
g63861	0
g95617	53
g107564	0
g49915	0
g55008	18
g11525	0
g74226	0
g45493	0
g96737	482
g99317	859
g34520	0
g25740	0
g7678	48
g38471	240
g75081	167
g21604	0
g104858	1
g1465	0
g31657	35
g84441	0
g15022	0
g46275	0
g92767	0
g63438	0
g36715	0
g18840	0
g90976	35
g84863	66
g39359	0
g26688	0
g87175	5
g63483	0
g86711	0
g4020	10
g66956	0
g55716	65
g80768	0
g89813	0
g14903	0
g41007	69
g105765	0
g56311	26
g105370	0
g16379	29
g99847	0
g7502	0
g13589	0
g94095	0
g98816	0
g34743	0
g84545	0
g78310	0
g48897	0
g62976	16
g15098	0
g57995	9
g102755	141
g106756	0
g50238	0
g13294	128
g84219	63
g13400	3
g98000	0
g109172	2
g23872	0
g39141	0
g4190	0
g4995	0
g364	555
g629	0
g43069	0
g58548	12
g1645	1
g67421	84
g51577	10
g35934	133
g100507	0
g62154	0
g103936	401
g89866	11
g101862	0
g43646	0
g100414	8
g82047	0
g74182	0
g100503	0
g35165	33
g13762	0
g29596	7
g10337	241
g28187	0
g98094	0
g107640	0
g10100	0
g52218	0
g78806	0
g83455	0
g17914	86
g43151	0
g93901	0
g73221	0
g75179	0
g33600	0
g67072	1
g108119	0
g25222	0
g10572	151
g31154	0
g41365	0
g7879	0
g58404	243
g9010	0
g63518	10
g85159	0
g74341	0
g65573	3
g52817	0
g70250	0
g88130	0
g105470	0
g62110	39
g99503	20
g74372	0
g80578	0
g35088	14
g70161	0
g95966	0
g14965	25
g56399	0
g103741	76
g105857	161
g101491	0
g80826	0
g46191	168
g106360	0
g10663	158
g65277	0
g10855	0
g49522	84
g72449	0
g11000	0
g93054	0
g68325	0
g104452	0
g11624	42
g96405	0
g52350	42
g84560	0
g85187	0
g25046	0
g20899	1
g108900	70
g20234	0
g28776	0
g75622	0
g16749	0
g36519	305
g107749	0
g64573	0
g101323	0
g5738	0
g12867	0
g100032	0
g26115	0
g21669	0
g91236	0
g648	0
g16633	304
g100376	68
g92901	0
g97260	0
g64348	661
g72092	0
g3947	0
g36483	0
g75849	0
g28808	0
g56669	108
86544_g	50
g31166	0
g47878	67
g49587	0
126043_g	10
g44760	0
g1924	0
g96120	377
g90937	0
g72151	1
g94468	23
g100224	0
g38904	10
g48642	0
g55753	42
g25523	0
g107951	0
g107820	0
g96333	145
g89798	0
g108486	0
g32379	0
g103798	0
g74987	6545
g14038	739
g108408	49
g101247	0
g51411	0
g20903	0
g55368	0
g91238	0
g29441	0
g61565	0
g36099	0
g2117	0
g62955	0
g105684	55
g100811	0
g81781	12
g9259	0
g12009	165
g54174	156
g92871	0
g70979	0
44287_g	11
g94843	0
g28994	0
g38545	0
g80119	0
g34413	0
g97335	0
g16188	0
g54583	0
g45057	0
g13424	0
g52268	0
g63757	7
g97377	0
g4083	0
g92290	0
g65059	83
g63149	0
g65270	1
g84276	0
g89902	0
g64938	0
g6607	20
g93791	60
g13456	0
g10560	100
g103351	0
g45761	0
g51225	0
g968	29
g2399	47
g55830	0
g55306	0
g38261	0
g33347	0
g50736	0
g9883	0
g92972	0
g93345	0
g28654	6
g84681	37
g107406	0
g86703	0
g30273	21
g32211	2
g60982	6
g28752	103
g46276	1
g52205	0
g26879	72
g82839	176
87603_g	0
g72802	15
g47852	0
g75059	0
g105587	0
g49649	1
g11053	0
g74311	0
g4761	212
g58600	0
g55060	0
g30011	0
g53154	0
g7781	0
g24022	0
g88226	8
g81445	0
g80305	0
g40895	0
g92180	125
g40927	0
g43259	0
g60337	0
g50368	0
g36117	0
g12695	0
g41407	0
g18732	0
g1809	0
134489_g	0
g94293	0
g39273	53
g85912	1
g91855	42
g52249	0
g46660	0
g91146	0
90191_g	0
g67760	5
g28380	0
g81133	65
g3455	0
g16249	0
g62288	1
g84716	100
g15491	0
9094_g	0
g64379	0
g48851	0
g87831	0
g87207	44
g23273	239
g107606	0
g56022	0
g98152	0
g94888	0
g37535	389
g18611	0
g45622	82
g93463	4
g2111	141
g67138	0
g48559	0
g23888	0
g108027	0
g66862	0
g72116	23
g16625	272
g103005	46
g20272	4
g76548	19
g43909	0
g27523	0
g96537	0
g43256	5
g15414	1
g57480	0
g38289	0
g11727	0
g100582	181
g38431	0
g1872	64
g4611	0
g43653	0
g16563	0
g86346	207
g15879	7
g82085	0
g102863	0
g51565	0
g8171	150
g101465	0
g100385	0
g85448	0
g47821	6
g14627	0
g62790	0
g102939	8
g6952	0
g61643	0
g45462	7
g82994	0
g20233	0
g67135	0
g84146	0
g108296	0
g66547	0
g9831	0
g91498	62
g9494	0
g4809	0
g25204	0
g95824	265
g27855	0
g21700	0
g30905	0
g98454	0
g52734	609
g78426	0
g32009	0
g67848	7
g108815	192
g90119	0
g3123	0
g80441	39
g42601	37
g45829	19
g80056	0
g4606	519
g794	0
g82928	0
g15959	0
g905	582
g91859	28
g55490	0
g32921	0
g36147	0
g25545	0
g43831	61
g4961	0
g67966	0
g81383	0
g30191	0
g48534	389
g88883	0
g34181	0
g53117	0
g10713	0
g72153	0
g4105	0
g92270	0
g108072	0
g23454	0
g1246	0
g95957	3
g41998	368
g22430	19
g10048	0
g92464	0
g3897	23
g49214	0
g32928	0
g51037	0
g29558	0
g100190	82
g12498	13
g80902	17
g3693	0
g31954	18
g91909	233
g60003	0
g35711	59
g38983	0
g32450	34
g81111	0
g63174	131
g34211	100
g37272	74
g93476	0
g45901	0
g70623	0
91359_g	0
g45105	0
g63221	0
g36773	0
g54438	0
g81164	59
g96580	0
g20474	0
g61075	0
g50664	0
g98473	0
g45207	82
g13992	0
g38548	0
g30645	51
150734_g	0
g84638	4
g39311	0
g67453	0
g56270	0
g81313	23
g18052	63
g45610	0
g105076	0
g47781	0
g60898	25
g87244	30
g98476	0
g100309	239
g88545	7
g80533	0
g76754	0
g24368	0
g93334	0
g68279	0
g96238	0
g67044	249
152563_g	0
g37553	0
g52590	123
g48347	0
g78723	0
g64877	11
g52230	0
g70402	18
