N_unmapped	31017220
N_multimapping	1409658
N_noFeature	3889335
N_ambiguous	1341576
g105827	0
g71632	0
g23052	40
g11615	15
g49211	0
g26693	142
g62547	47
g8659	0
g23489	0
g70209	10
g93003	1
g87798	4
g47723	61
g84922	1878
g86912	9
g87448	0
g25636	20
g88629	0
g40699	0
g102815	0
g22736	87
170326_g	30
g51924	1
g34031	32
g93670	4
g5952	37
g12810	0
g95794	0
g74856	7
g24506	0
g32547	0
g50297	0
g53343	0
g15541	14
g78498	0
g64869	0
g17423	0
g32103	1
g29446	9
g57601	0
g104387	0
g51596	0
g15492	0
g34715	0
g61599	0
g62564	23
g70351	0
g8579	0
g37942	0
g15761	0
g31364	0
g94277	0
g92370	0
g69883	4
g100864	0
g108180	0
g19974	46
g38085	28
g12290	791
g34556	0
g49812	0
g14472	47
g73167	0
g108897	0
g96284	19
g57417	0
g51574	0
g71822	0
g41335	0
g109479	0
g68450	0
g74080	24
g58674	0
g19889	218
g1101	1
g37720	0
g33253	43
g102465	52
g79439	0
g21037	276
g44338	2
g73894	0
18531_g	0
g65360	0
g9487	0
g36197	0
g68067	369
g87420	389
g87520	44
g67619	0
g29562	0
g91528	54
g97641	0
g99249	0
g87155	0
g105994	0
g102364	0
g31530	0
g47536	0
g64574	0
g27135	0
g100211	142
g3668	0
g7629	1
g93630	0
g20710	13
g104910	36
g98520	0
g103937	33
g105661	109
g18634	0
g108330	171
g38937	0
g41040	0
g7095	0
g29823	0
g45937	29
g13657	0
g100439	369
g10233	29
g69665	508
g97439	0
g5414	0
g13159	20
g82491	462
g63122	0
g41093	0
g280	1
g385	1
g93193	0
g57966	33
g46838	7
g44750	0
g21336	2771
g36235	0
g20544	0
g95124	31
g91054	0
g72745	16
g39069	0
g28676	0
g37691	0
g32487	0
g4695	0
g17102	0
g97354	0
g91996	0
g103745	773
g108429	0
g21406	0
g5384	748
g46803	130
g23774	885
g30812	11
g35202	0
g70140	292
g45015	4
g7548	408
g8023	0
g86079	0
g61448	0
g4663	0
g21373	0
g78858	0
g108946	0
g46229	14
g108480	0
g47071	0
g107452	0
g107122	67
g12545	16
g1352	0
g37859	0
g105871	26
g78203	0
g17575	2
g52955	0
g108752	0
g36184	14
g64201	0
g56949	0
g73215	0
g64248	1547
g26885	0
g79227	276
